Clean_SMILES,pActivity,MolObject
C#CCOc1cnc(C(=O)Nc2cc(F)c(F)c([C@@]3(C)N=C(N)S[C@@]4(S(C)(=O)=O)C[C@H]43)c2)cn1,9.537602002101044,<rdkit.Chem.rdchem.Mol object at 0x7f5d0678e570>
C#CCOc1cnc(C(=O)Nc2cc(F)c(F)c([C@@]3(C)N=C(N)S[C@H]4C[C@H]43)c2)c(C)n1,8.327902142064282,<rdkit.Chem.rdchem.Mol object at 0x7f5d067a30d0>
C#CCOc1cnc(C(=O)Nc2cc(F)c(F)c([C@@]3(C)N=C(N)S[C@H]4C[C@H]43)c2)cn1,9.327902142064282,<rdkit.Chem.rdchem.Mol object at 0x7f5d067a0900>
C#CCOc1cnc(C(=O)Nc2cc(F)c(F)c([C@@]3(CF)N=C(N)S[C@@]4(CF)C[C@H]43)c2)cn1,9.57186520597121,<rdkit.Chem.rdchem.Mol object at 0x7f5d0678dee0>
C#CCOc1cnc(C(=O)Nc2cc(F)c(F)c([C@@]3(CF)N=C(N)S[C@@]4(CO)C[C@H]43)c2)cn1,9.337242168318426,<rdkit.Chem.rdchem.Mol object at 0x7f5d067a26c0>
C#CCOc1cnc(C(=O)Nc2cc(F)c(F)c([C@@]3(CF)N=C(N)S[C@H]4C[C@H]43)c2)c(C)n1,8.903089986991944,<rdkit.Chem.rdchem.Mol object at 0x7f5d0676fd10>
C#CCOc1cnc(C(=O)Nc2cc(F)c(F)c([C@@]3(CF)N=C(N)S[C@H]4C[C@H]43)c2)cn1,9.221848749616356,<rdkit.Chem.rdchem.Mol object at 0x7f5d067b4cf0>
C#CCOc1cnc(C(=O)Nc2ccc(F)c([C@@]3(C)N=C(N)S[C@@H]4[C@H]3C4(F)F)c2)c(C)n1,8.363512103646634,<rdkit.Chem.rdchem.Mol object at 0x7f5d067a1000>
C#CCOc1cnc(C(=O)Nc2ccc(F)c([C@@]3(C)N=C(N)S[C@@]4(C#N)C[C@H]43)c2)cn1,9.575118363368933,<rdkit.Chem.rdchem.Mol object at 0x7f5d0678dd90>
C#CCOc1cnc(C(=O)Nc2ccc(F)c([C@@]3(C)N=C(N)S[C@@]4(C(=O)N5CCCC5)C[C@H]43)c2)cn1,9.443697499232712,<rdkit.Chem.rdchem.Mol object at 0x7f5d0678fae0>
C#CCOc1cnc(C(=O)Nc2ccc(F)c([C@@]3(C)N=C(N)S[C@@]4(C(=O)N5CCOCC5)C[C@H]43)c2)cn1,9.415668775632469,<rdkit.Chem.rdchem.Mol object at 0x7f5d067a07b0>
C#CCOc1cnc(C(=O)Nc2ccc(F)c([C@@]3(C)N=C(N)S[C@@]4(C(=O)NC(C)(C)C)C[C@H]43)c2)cn1,9.531652669587842,<rdkit.Chem.rdchem.Mol object at 0x7f5d0678e810>
C#CCOc1cnc(C(=O)Nc2ccc(F)c([C@@]3(C)N=C(N)S[C@@]4(C(=O)NC(C)(C)CF)C[C@H]43)c2)cn1,9.053056729302174,<rdkit.Chem.rdchem.Mol object at 0x7f5d0676d150>
C#CCOc1cnc(C(=O)Nc2ccc(F)c([C@@]3(C)N=C(N)S[C@@]4(C(=O)NC)C[C@H]43)c2)cn1,9.853871964321762,<rdkit.Chem.rdchem.Mol object at 0x7f5d0676c740>
C#CCOc1cnc(C(=O)Nc2ccc(F)c([C@@]3(C)N=C(N)S[C@@]4(C(=O)NC5CC5)C[C@H]43)c2)cn1,9.522878745280337,<rdkit.Chem.rdchem.Mol object at 0x7f5d067a0200>
C#CCOc1cnc(C(=O)Nc2ccc(F)c([C@@]3(C)N=C(N)S[C@@]4(C(=O)NCC)C[C@H]43)c2)cn1,9.575118363368933,<rdkit.Chem.rdchem.Mol object at 0x7f5d0678d1c0>
C#CCOc1cnc(C(=O)Nc2ccc(F)c([C@@]3(C)N=C(N)S[C@@]4(C(F)F)C[C@@H]34)c2)c(C)c1,8.777283528852417,<rdkit.Chem.rdchem.Mol object at 0x7f5d0678d850>
C#CCOc1cnc(C(=O)Nc2ccc(F)c([C@@]3(C)N=C(N)S[C@@]4(C(F)F)C[C@@H]34)c2)c(C)n1,9.247183568811728,<rdkit.Chem.rdchem.Mol object at 0x7f5d067b5770>
C#CCOc1cnc(C(=O)Nc2ccc(F)c([C@@]3(C)N=C(N)S[C@@]4(C(F)F)C[C@@H]34)c2)cn1,9.496209316942819,<rdkit.Chem.rdchem.Mol object at 0x7f5d0678eb90>
C#CCOc1cnc(C(=O)Nc2ccc(F)c([C@@]3(C)N=C(N)S[C@@]4(CF)C[C@H]43)c2)c(C)c1,8.378823718224965,<rdkit.Chem.rdchem.Mol object at 0x7f5d067a0120>
C#CCOc1cnc(C(=O)Nc2ccc(F)c([C@@]3(C)N=C(N)S[C@@]4(CF)C[C@H]43)c2)c(C)n1,9.110138278741811,<rdkit.Chem.rdchem.Mol object at 0x7f5d067b6e30>
C#CCOc1cnc(C(=O)Nc2ccc(F)c([C@@]3(C)N=C(N)S[C@@]4(CF)C[C@H]43)c2)cn1,9.578396073130168,<rdkit.Chem.rdchem.Mol object at 0x7f5d0678cf20>
C#CCOc1cnc(C(=O)Nc2ccc(F)c([C@@]3(C)N=C(N)S[C@@]4(COC)C[C@H]43)c2)c(C)c1,8.407823242604133,<rdkit.Chem.rdchem.Mol object at 0x7f5d0678f6f0>
C#CCOc1cnc(C(=O)Nc2ccc(F)c([C@@]3(C)N=C(N)S[C@@]4(COC)C[C@H]43)c2)c(C)n1,8.52432881167557,<rdkit.Chem.rdchem.Mol object at 0x7f5d067a0cf0>
C#CCOc1cnc(C(=O)Nc2ccc(F)c([C@@]3(C)N=C(N)S[C@@]4(COC)C[C@H]43)c2)cn1,9.393618634889394,<rdkit.Chem.rdchem.Mol object at 0x7f5d067a1f50>
C#CCOc1cnc(C(=O)Nc2ccc(F)c([C@@]3(C)N=C(N)S[C@@]4([C@@H](O)C(F)(F)F)C[C@H]43)c2)cn1,9.434152181326482,<rdkit.Chem.rdchem.Mol object at 0x7f5d0676fd80>
