Clean_SMILES,pActivity,MolObject
C#CCOc1cnc(C(=O)Nc2cc(F)c(F)c([C@@]3(C)N=C(N)S[C@@]4(COC)C[C@H]43)c2)c(C)n1,9.223298816011589,<rdkit.Chem.rdchem.Mol object at 0x7f53607b4900>
C#CCOc1cnc(C(=O)Nc2cc(F)c(F)c([C@@]3(C)N=C(N)S[C@@]4(COC)C[C@H]43)c2)cn1,9.356547323513812,<rdkit.Chem.rdchem.Mol object at 0x7f536078b610>
C#CCOc1cnc(C(=O)Nc2cc(F)c(F)c([C@@]3(C)N=C(N)S[C@@]4(COCC)C[C@H]43)c2)cn1,9.431798275933005,<rdkit.Chem.rdchem.Mol object at 0x7f536076fed0>
C#CCOc1cnc(C(=O)Nc2cc(F)c(F)c([C@@]3(C)N=C(N)S[C@@]4(S(C)(=O)=O)C[C@H]43)c2)cn1,9.537602002101044,<rdkit.Chem.rdchem.Mol object at 0x7f536078a570>
C#CCOc1cnc(C(=O)Nc2cc(F)c(F)c([C@@]3(C)N=C(N)S[C@H]4C[C@H]43)c2)c(C)n1,8.327902142064282,<rdkit.Chem.rdchem.Mol object at 0x7f536079f0d0>
C#CCOc1cnc(C(=O)Nc2cc(F)c(F)c([C@@]3(C)N=C(N)S[C@H]4C[C@H]43)c2)cn1,9.327902142064282,<rdkit.Chem.rdchem.Mol object at 0x7f536079c900>
C#CCOc1cnc(C(=O)Nc2cc(F)c(F)c([C@@]3(CF)N=C(N)S[C@@]4(CF)C[C@H]43)c2)cn1,9.57186520597121,<rdkit.Chem.rdchem.Mol object at 0x7f5360789ee0>
C#CCOc1cnc(C(=O)Nc2cc(F)c(F)c([C@@]3(CF)N=C(N)S[C@@]4(CO)C[C@H]43)c2)cn1,9.337242168318426,<rdkit.Chem.rdchem.Mol object at 0x7f536079e6c0>
C#CCOc1cnc(C(=O)Nc2cc(F)c(F)c([C@@]3(CF)N=C(N)S[C@H]4C[C@H]43)c2)c(C)n1,8.903089986991944,<rdkit.Chem.rdchem.Mol object at 0x7f536076fd10>
C#CCOc1cnc(C(=O)Nc2cc(F)c(F)c([C@@]3(CF)N=C(N)S[C@H]4C[C@H]43)c2)cn1,9.221848749616356,<rdkit.Chem.rdchem.Mol object at 0x7f53607b4cf0>
C#CCOc1cnc(C(=O)Nc2ccc(F)c([C@@]3(C)N=C(N)S[C@@H]4[C@H]3C4(F)F)c2)c(C)n1,8.363512103646634,<rdkit.Chem.rdchem.Mol object at 0x7f536079d000>
C#CCOc1cnc(C(=O)Nc2ccc(F)c([C@@]3(C)N=C(N)S[C@@]4(C#N)C[C@H]43)c2)cn1,9.575118363368933,<rdkit.Chem.rdchem.Mol object at 0x7f5360789d90>
C#CCOc1cnc(C(=O)Nc2ccc(F)c([C@@]3(C)N=C(N)S[C@@]4(C(=O)N5CCCC5)C[C@H]43)c2)cn1,9.443697499232712,<rdkit.Chem.rdchem.Mol object at 0x7f536078bae0>
